accident_id,county_name,day,month,year,hour,minute,latitude,longitud,sp_jur_lit,man_coll_lit,lgt_cond_lit,weather_lit,fatals,day_part
2012040170,APACHE,13,3,2012,1.0,34.0,36.3998,-109.74735278,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Not Reported,1,Night
2012040171,NAVAJO,13,3,2012,16.0,33.0,34.25295,-110.03553889,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Not Reported,1,Afternoon
2012040172,MARICOPA,14,3,2012,19.0,6.0,33.51451944,-112.13422778,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Afternoon
2012040173,COCHISE,15,3,2012,2.0,33.0,31.60358611,-110.32880556,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Not Reported,1,Night
2012040174,MARICOPA,17,3,2012,4.0,19.0,33.42150833,-112.03036667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Morning
2012040175,MARICOPA,18,3,2012,2.0,58.0,33.46369722,-112.10985556,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Rain,1,Night
2012040176,MARICOPA,18,3,2012,19.0,19.0,33.50946111,-111.87404167,Indian Reservation,Other,Not Reported,Not Reported,2,Afternoon
2012040177,MARICOPA,21,3,2012,20.0,34.0,33.58273333,-111.99570556,No Special Jurisdiction,Angle,Dark - Lighted,Clear,1,Night
2012040179,MARICOPA,22,3,2012,19.0,34.0,33.49190556,-112.11702778,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Afternoon
2012040180,MARICOPA,23,3,2012,19.0,23.0,33.42550556,-111.8053,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Not Reported,Not Reported,1,Afternoon
2012040181,COCONINO,23,3,2012,20.0,27.0,35.64206667,-110.75853889,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2012040182,MARICOPA,24,3,2012,10.0,7.0,33.61065,-112.14889722,No Special Jurisdiction,Angle,Daylight,Clear,1,Morning
2012040183,APACHE,25,3,2012,13.0,55.0,36.77855556,-110.03285278,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,2,Afternoon
2012040184,MARICOPA,25,3,2012,17.0,46.0,33.49081667,-112.11706389,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Not Reported,Not Reported,1,Afternoon
2012040185,APACHE,26,3,2012,2.0,40.0,36.30983333,-109.61017778,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,2,Night
2012040186,MARICOPA,27,3,2012,23.0,8.0,33.41477778,-111.86755556,No Special Jurisdiction,Sideswipe - Same Direction,Dark - Lighted,Clear,1,Night
2012040187,MARICOPA,27,3,2012,15.0,56.0,33.33510556,-111.86012778,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2012040188,MARICOPA,27,3,2012,20.0,5.0,33.37876111,-111.84871944,No Special Jurisdiction,Angle,Dark - Lighted,Clear,1,Night
2012040189,MARICOPA,28,3,2012,12.0,50.0,33.55274444,-112.06521667,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2012040190,YUMA,29,3,2012,23.0,51.0,32.59672778,-114.68030278,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2012040191,PIMA,30,3,2012,21.0,36.0,31.77348056,-111.03166389,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2012040192,PIMA,31,3,2012,2.0,37.0,32.20690556,-111.00611111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2012040193,MARICOPA,31,3,2012,6.0,42.0,33.41117778,-112.1692,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dawn,Clear,1,Morning
2012040194,PINAL,31,3,2012,19.0,17.0,32.87963056,-111.69588611,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Afternoon
2012040195,MARICOPA,31,3,2012,21.0,33.0,33.63416389,-112.22004444,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2012040196,GREENLEE,31,3,2012,20.0,0.0,32.71755,-109.10288611,No Special Jurisdiction,Other,Dark - Unknown Lighting,Not Reported,1,Night
2012040197,PIMA,1,4,2012,5.0,25.0,32.17645278,-111.02606111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Morning
2012040198,MARICOPA,2,4,2012,6.0,26.0,33.39395556,-111.68461667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dawn,Clear,1,Morning
2012040199,YUMA,6,4,2012,12.0,15.0,32.70397778,-114.62463333,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2012040200,PINAL,7,4,2012,4.0,12.0,33.01919444,-111.76654722,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Morning
2012040201,MARICOPA,7,4,2012,9.0,45.0,33.62002222,-112.16842222,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2012040202,NAVAJO,7,4,2012,19.0,30.0,34.33399444,-110.04820556,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dusk,Clear,1,Afternoon
2012040203,YAVAPAI,8,4,2012,19.0,18.0,34.62431111,-112.49378333,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dusk,Clear,1,Afternoon
2012040205,MARICOPA,13,4,2012,7.0,18.0,33.56604444,-112.26378889,No Special Jurisdiction,Angle,Daylight,Clear,1,Morning
2012040206,MARICOPA,15,4,2012,3.0,18.0,33.38572778,-111.86665,No Special Jurisdiction,Front-to-Rear,Dark - Lighted,Clear,2,Night
2012040207,MARICOPA,15,4,2012,10.0,19.0,33.28875833,-111.69203611,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2012040208,PIMA,16,4,2012,3.0,25.0,32.14835278,-111.00053056,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2012040209,PIMA,16,4,2012,5.0,10.0,32.15062778,-110.92281667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Morning
2012040210,PIMA,16,4,2012,18.0,30.0,32.31355833,-111.2182,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2012040211,MARICOPA,18,4,2012,12.0,16.0,33.50207222,-112.03005278,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2012040212,COCHISE,18,4,2012,12.0,58.0,31.582225,-110.31903889,No Special Jurisdiction,Front-to-Rear,Daylight,Clear,2,Afternoon
2012040213,YUMA,19,4,2012,19.0,45.0,32.62594722,-114.63266667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Afternoon
2012040214,PIMA,19,4,2012,19.0,51.0,32.13369167,-111.02973056,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Afternoon
2012040215,COCHISE,20,4,2012,0.0,5.0,31.35726944,-109.63271667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2012040216,MARICOPA,20,4,2012,12.0,36.0,33.66040833,-112.36011389,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2012040217,MARICOPA,21,4,2012,2.0,45.0,33.54050278,-112.41849167,No Special Jurisdiction,Front-to-Rear,Dark - Not Lighted,Clear,1,Night
2012040218,PIMA,21,4,2012,8.0,6.0,32.16287778,-110.788925,No Special Jurisdiction,Front-to-Front,Daylight,Clear,1,Morning
2012040219,YAVAPAI,21,4,2012,22.0,0.0,35.22075278,-112.49955556,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2012040220,MARICOPA,21,4,2012,22.0,19.0,33.44849167,-112.91836389,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2012040221,MOHAVE,22,4,2012,18.0,58.0,35.21885278,-114.13755833,No Special Jurisdiction,Angle,Daylight,Clear,2,Afternoon
2012040222,MOHAVE,22,4,2012,19.0,36.0,36.85465556,-113.98581389,No Special Jurisdiction,Rear-to-Side,Dark - Not Lighted,Clear,2,Afternoon
2012040223,MOHAVE,25,4,2012,14.0,41.0,34.8416,-114.14541111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2012040224,PINAL,25,4,2012,15.0,49.0,33.20203889,-111.05655833,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Cloudy,1,Afternoon
2012040225,YAVAPAI,26,4,2012,11.0,3.0,34.08253611,-112.89180278,No Special Jurisdiction,Front-to-Front,Daylight,Clear,2,Morning
2012040226,YAVAPAI,27,4,2012,13.0,49.0,34.56795278,-112.48236667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2012040227,PIMA,28,4,2012,3.0,6.0,32.15474167,-110.99946389,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2012040228,PINAL,28,4,2012,3.0,58.0,33.42595278,-111.56470833,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2012040229,COCHISE,29,4,2012,5.0,21.0,31.551725,-110.11809167,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Morning
2012040230,PIMA,30,4,2012,6.0,58.0,31.98871111,-110.59231667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2012040231,YUMA,21,4,2012,15.0,56.0,32.67684444,-114.59008056,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2012040232,MARICOPA,21,4,2012,20.0,0.0,33.29163056,-111.84593333,No Special Jurisdiction,Angle,Dark - Lighted,Clear,1,Night
2012040233,MARICOPA,24,4,2012,22.0,21.0,33.54171111,-112.27111667,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2012040234,PIMA,27,4,2012,21.0,48.0,32.15099167,-110.98646111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2012040235,MARICOPA,1,4,2012,16.0,16.0,33.81560833,-111.90218889,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2012040236,MARICOPA,2,4,2012,7.0,0.0,33.43691667,-112.13462222,No Special Jurisdiction,Front-to-Rear,Daylight,Clear,1,Morning
2012040237,MARICOPA,2,4,2012,10.0,34.0,33.49501944,-112.0999,No Special Jurisdiction,Angle,Daylight,Clear,1,Morning
2012040238,MARICOPA,6,4,2012,2.0,4.0,33.48605556,-112.34093333,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2012040239,MARICOPA,7,4,2012,2.0,7.0,33.43675278,-112.08905,No Special Jurisdiction,Angle,Dark - Lighted,Clear,1,Night
2012040240,MARICOPA,9,4,2012,22.0,26.0,33.54748889,-112.17747222,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2012040241,PIMA,13,4,2012,13.0,10.0,32.30357222,-110.91463611,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2012040242,APACHE,14,4,2012,4.0,2.0,36.92569167,-109.58870556,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Cloudy,1,Morning
2012040243,MARICOPA,14,4,2012,17.0,10.0,33.5331,-112.07375,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2012040244,APACHE,16,4,2012,18.0,39.0,34.32237778,-109.75814167,No Special Jurisdiction,Front-to-Rear,Daylight,Clear,1,Afternoon
2012040245,GILA,18,4,2012,20.0,0.0,33.28853056,-110.39743889,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Not Reported,Not Reported,1,Night
2012040246,MARICOPA,19,4,2012,21.0,43.0,33.48034167,-112.15164444,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2012040247,COCONINO,20,4,2012,18.0,13.0,36.41089722,-110.82730833,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,2,Afternoon
2012040248,APACHE,21,4,2012,18.0,54.0,35.19382222,-109.41930556,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dusk,Clear,1,Afternoon
2012040249,GILA,22,4,2012,20.0,54.0,33.35460556,-110.66329722,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,2,Night
2012040250,MARICOPA,22,4,2012,12.0,42.0,33.50223056,-112.18636667,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2012040251,APACHE,24,4,2012,20.0,30.0,35.77568056,-109.73328333,Indian Reservation,Front-to-Front,Dark - Not Lighted,Clear,1,Night
2012040252,LA PAZ,24,4,2012,21.0,58.0,34.17828056,-114.23808889,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2012040253,APACHE,25,4,2012,20.0,24.0,35.68461667,-109.06342778,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,2,Night
2012040254,MARICOPA,26,4,2012,9.0,44.0,33.49493611,-111.991175,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Rain,1,Morning
2012040256,MARICOPA,30,4,2012,7.0,53.0,33.50630556,-112.13848889,No Special Jurisdiction,Front-to-Front,Daylight,Clear,1,Morning
2012040257,MARICOPA,30,4,2012,20.0,32.0,33.480625,-112.11050556,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2012040258,MARICOPA,12,4,2012,17.0,8.0,33.44901111,-112.03719167,No Special Jurisdiction,Front-to-Rear,Daylight,Cloudy,1,Afternoon
2012040259,PINAL,2,5,2012,0.0,59.0,32.87281389,-111.75716111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,4,Night
2012040260,YAVAPAI,2,5,2012,19.0,37.0,34.57326667,-112.42799444,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dusk,Clear,1,Afternoon
2012040261,MARICOPA,3,5,2012,22.0,49.0,33.39333333,-111.83346389,No Special Jurisdiction,Angle,Dark - Lighted,Clear,1,Night
2012040262,PIMA,6,5,2012,11.0,45.0,32.20629444,-110.940525,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2012040263,COCONINO,7,5,2012,12.0,56.0,35.2129,-111.77706389,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2012040264,MARICOPA,9,5,2012,8.0,7.0,33.23468889,-111.85895556,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2012040265,COCONINO,9,5,2012,12.0,43.0,34.86264722,-111.806675,No Special Jurisdiction,Angle,Daylight,Cloudy,1,Afternoon
2012040266,NAVAJO,9,5,2012,23.0,7.0,34.41833333,-110.65683889,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,2,Night
2012040267,COCONINO,10,5,2012,16.0,50.0,34.86178333,-111.81385,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2012040268,MARICOPA,12,5,2012,20.0,56.0,33.46264722,-112.16834444,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2012040269,YAVAPAI,12,5,2012,22.0,0.0,34.72123333,-111.94158611,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2012040270,COCHISE,13,5,2012,20.0,18.0,31.55830833,-110.27076111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2012040271,MARICOPA,13,5,2012,22.0,54.0,33.92876111,-112.14341389,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2012040272,PIMA,14,5,2012,5.0,59.0,32.03384722,-110.72800833,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2012040273,MARICOPA,16,5,2012,5.0,37.0,33.41106111,-111.99645556,No Special Jurisdiction,Sideswipe - Same Direction,Daylight,Clear,1,Morning
2012040274,MARICOPA,18,5,2012,15.0,36.0,33.42260556,-111.79084722,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2012040275,MARICOPA,19,5,2012,19.0,44.0,33.38617778,-111.7851,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dusk,Clear,1,Afternoon
2012040276,PIMA,20,5,2012,12.0,48.0,32.16306667,-111.01484444,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2012040277,MOHAVE,21,5,2012,12.0,5.0,34.66691111,-114.31232778,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,3,Afternoon
2012040278,YUMA,23,5,2012,13.0,41.0,32.75288056,-113.65538611,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2012040279,MARICOPA,23,5,2012,20.0,23.0,33.4949,-112.02661944,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2012040280,PIMA,23,5,2012,21.0,21.0,31.79900833,-110.79325556,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,2,Night
2012040281,MOHAVE,24,5,2012,7.0,50.0,35.19957778,-114.42205556,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2012040282,NAVAJO,25,5,2012,11.0,8.0,34.33610556,-110.741575,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2012040283,NAVAJO,28,5,2012,12.0,40.0,34.68876111,-110.30850833,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2012040284,NAVAJO,28,5,2012,20.0,37.0,35.01901667,-110.67628611,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Unknown Lighting,Clear,1,Night
2012040285,MARICOPA,28,5,2012,23.0,5.0,33.45345833,-112.10825556,No Special Jurisdiction,Front-to-Front,Dark - Lighted,Clear,2,Night
2012040286,COCONINO,29,5,2012,23.0,25.0,35.15385833,-111.680775,No Special Jurisdiction,Angle,Dark - Not Lighted,Clear,1,Night
2012040287,MARICOPA,29,5,2012,1.0,36.0,33.45823333,-111.98308056,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2012040288,MARICOPA,21,5,2012,13.0,23.0,33.46062778,-112.01218056,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2012040290,PIMA,8,5,2012,22.0,17.0,32.27205556,-110.96556111,No Special Jurisdiction,Angle,Dark - Lighted,Blowing Sand,1,Night
2012040291,PIMA,13,5,2012,5.0,26.0,32.13410556,-110.986675,No Special Jurisdiction,Angle,Dawn,Clear,1,Morning
2012040292,PIMA,19,5,2012,2.0,23.0,32.1954,-110.89131111,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2012040293,PIMA,13,5,2012,10.0,30.0,32.17758611,-112.26990833,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2012040294,MARICOPA,13,5,2012,1.0,23.0,33.41492778,-112.02962222,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Lighted,Clear,1,Night
2012040295,GILA,12,5,2012,11.0,53.0,34.03090278,-111.354325,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Morning
2012040296,MOHAVE,13,5,2012,12.0,15.0,36.98305278,-113.64549167,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2012040297,LA PAZ,14,5,2012,9.0,45.0,33.67836944,-114.10939444,No Special Jurisdiction,Angle,Daylight,Clear,2,Morning
2012040298,PINAL,15,5,2012,15.0,1.0,32.82410556,-111.69478889,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2012040299,MARICOPA,18,5,2012,3.0,8.0,33.47887222,-112.27243889,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Clear,1,Night
2012040300,MARICOPA,24,5,2012,17.0,51.0,33.48654444,-112.29686944,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2012040301,MARICOPA,23,5,2012,15.0,37.0,33.27595556,-111.88911111,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2012040302,MARICOPA,5,5,2012,3.0,27.0,33.44275556,-112.54914167,No Special Jurisdiction,Front-to-Rear,Dark - Lighted,Clear,1,Night
2012040303,NAVAJO,5,5,2012,15.0,8.0,36.56006944,-110.74889722,Indian Reservation,Not a Collision with Motor Vehicle In-Transport,Daylight,Clear,1,Afternoon
2012040304,PINAL,6,5,2012,0.0,52.0,32.85004444,-111.911925,No Special Jurisdiction,Not a Collision with Motor Vehicle In-Transport,Dark - Not Lighted,Not Reported,1,Night
2012040305,MARICOPA,6,5,2012,12.0,24.0,33.46593056,-112.14742778,No Special Jurisdiction,Angle,Daylight,Clear,1,Afternoon
2012040306,MARICOPA,12,5,2012,13.0,43.0,33.54783889,-112.06515556,No Special Jurisdiction,Front-to-Front,Daylight,Clear,2,Afternoon
